official_category_track_id,working_scope,exam_level,category_label,category_code,category_name,catalog_rows,pdf_url_documents,distinct_exam_codes,distinct_subject_codes,distinct_subject_names,year_min,year_max,top_exam_labels
高考三級|高考三級_文化行政|314|文化行政,future_expansion,高考三級,高考三級_文化行政,314,文化行政,8,11,1,8,8,112,112,112年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試日文)|213|新聞(選試日文),future_expansion,高考三級,高考三級_新聞(選試日文),213,新聞(選試日文),8,11,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試日文)|217|新聞(選試日文),future_expansion,高考三級,高考三級_新聞(選試日文),217,新聞(選試日文),16,21,2,15,8,104,105,105年公務人員高等考試三級考試暨普通考試 | 104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試日文)|316|新聞(選試日文),future_expansion,高考三級,高考三級_新聞(選試日文),316,新聞(選試日文),8,10,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|212|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),212,新聞(選試英文),16,21,2,14,8,106,108,108年公務人員高等考試三級考試暨普通考試 | 106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|214|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),214,新聞(選試英文),8,10,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|216|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),216,新聞(選試英文),16,21,2,15,8,104,105,105年公務人員高等考試三級考試暨普通考試 | 104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|218|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),218,新聞(選試英文),7,9,1,7,7,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|313|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),313,新聞(選試英文),8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|314|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),314,新聞(選試英文),7,10,1,7,7,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|315|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),315,新聞(選試英文),24,31,3,18,8,100,102,102年公務人員高等考試三級考試暨普通考試 | 101年公務人員高等考試三級考試暨普通考試 | 100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|317|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),317,新聞(選試英文),8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|318|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),318,新聞(選試英文),8,10,1,8,8,110,110,110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|319|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),319,新聞(選試英文),8,11,1,8,8,112,112,112年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_新聞(選試英文)|320|新聞(選試英文),future_expansion,高考三級,高考三級_新聞(選試英文),320,新聞(選試英文),8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_昆蟲|249|昆蟲,future_expansion,高考三級,高考三級_昆蟲,249,昆蟲,6,8,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_昆蟲|345|昆蟲,future_expansion,高考三級,高考三級_昆蟲,345,昆蟲,6,9,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|286|景觀,future_expansion,高考三級,高考三級_景觀,286,景觀,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|295|景觀,future_expansion,高考三級,高考三級_景觀,295,景觀,8,10,1,8,8,105,105,105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|296|景觀,future_expansion,高考三級,高考三級_景觀,296,景觀,6,8,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|298|景觀,future_expansion,高考三級,高考三級_景觀,298,景觀,8,11,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|299|景觀,future_expansion,高考三級,高考三級_景觀,299,景觀,8,11,1,8,8,104,104,104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|307|景觀,future_expansion,高考三級,高考三級_景觀,307,景觀,8,10,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|360|景觀,future_expansion,高考三級,高考三級_景觀,360,景觀,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|362|景觀,future_expansion,高考三級,高考三級_景觀,362,景觀,8,11,1,8,8,112,112,112年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|366|景觀,future_expansion,高考三級,高考三級_景觀,366,景觀,8,10,1,8,8,110,110,110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|369|景觀,future_expansion,高考三級,高考三級_景觀,369,景觀,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|385|景觀,future_expansion,高考三級,高考三級_景觀,385,景觀,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|387|景觀,future_expansion,高考三級,高考三級_景觀,387,景觀,8,10,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|389|景觀,future_expansion,高考三級,高考三級_景觀,389,景觀,8,10,1,8,8,101,101,101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_景觀|394|景觀,future_expansion,高考三級,高考三級_景觀,394,景觀,14,20,2,13,9,107,113,107年公務人員高等考試三級考試暨普通考試 | 113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|229|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,229,智慧財產行政,8,13,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|230|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,230,智慧財產行政,8,14,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|231|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,231,智慧財產行政,8,13,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|232|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,232,智慧財產行政,16,26,2,14,8,104,105,105年公務人員高等考試三級考試暨普通考試 | 104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|235|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,235,智慧財產行政,6,10,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|330|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,330,智慧財產行政,16,26,2,16,8,101,107,107年公務人員高等考試三級考試暨普通考試 | 101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|331|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,331,智慧財產行政,6,12,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|332|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,332,智慧財產行政,8,13,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|333|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,333,智慧財產行政,8,12,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|335|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,335,智慧財產行政,8,13,1,8,8,110,110,110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|336|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,336,智慧財產行政,8,13,1,8,8,112,112,112年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_智慧財產行政|339|智慧財產行政,future_expansion,高考三級,高考三級_智慧財產行政,339,智慧財產行政,8,12,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|216|會計,future_expansion,高考三級,高考三級_會計,216,會計,8,18,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|217|會計,future_expansion,高考三級,高考三級_會計,217,會計,8,20,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|218|會計,future_expansion,高考三級,高考三級_會計,218,會計,8,19,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|221|會計,future_expansion,高考三級,高考三級_會計,221,會計,16,36,2,14,8,104,105,105年公務人員高等考試三級考試暨普通考試 | 104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|225|會計,future_expansion,高考三級,高考三級_會計,225,會計,6,13,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|317|會計,future_expansion,高考三級,高考三級_會計,317,會計,8,20,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|319|會計,future_expansion,高考三級,高考三級_會計,319,會計,16,36,2,15,8,100,101,101年公務人員高等考試三級考試暨普通考試 | 100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|320|會計,future_expansion,高考三級,高考三級_會計,320,會計,8,16,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|321|會計,future_expansion,高考三級,高考三級_會計,321,會計,6,13,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|324|會計,future_expansion,高考三級,高考三級_會計,324,會計,8,17,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|326|會計,future_expansion,高考三級,高考三級_會計,326,會計,16,36,2,10,9,110,112,112年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_會計|327|會計,future_expansion,高考三級,高考三級_會計,327,會計,8,18,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_材料工程|277|材料工程,future_expansion,高考三級,高考三級_材料工程,277,材料工程,8,11,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_材料工程|357|材料工程,future_expansion,高考三級,高考三級_材料工程,357,材料工程,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_材料工程|363|材料工程,future_expansion,高考三級,高考三級_材料工程,363,材料工程,8,10,1,8,8,110,110,110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_材料工程|366|材料工程,future_expansion,高考三級,高考三級_材料工程,366,材料工程,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_材料工程|371|材料工程,future_expansion,高考三級,高考三級_材料工程,371,材料工程,8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|243|林業技術,future_expansion,高考三級,高考三級_林業技術,243,林業技術,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|248|林業技術,future_expansion,高考三級,高考三級_林業技術,248,林業技術,8,10,1,8,8,105,105,105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|249|林業技術,future_expansion,高考三級,高考三級_林業技術,249,林業技術,16,21,2,14,8,103,104,104年公務人員高等考試三級考試暨普通考試 | 103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|250|林業技術,future_expansion,高考三級,高考三級_林業技術,250,林業技術,14,19,2,13,10,108,114,108年公務人員高等考試三級考試暨普通考試 | 114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|341|林業技術,future_expansion,高考三級,高考三級_林業技術,341,林業技術,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|342|林業技術,future_expansion,高考三級,高考三級_林業技術,342,林業技術,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|343|林業技術,future_expansion,高考三級,高考三級_林業技術,343,林業技術,8,10,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|345|林業技術,future_expansion,高考三級,高考三級_林業技術,345,林業技術,8,10,1,8,8,101,101,101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|346|林業技術,future_expansion,高考三級,高考三級_林業技術,346,林業技術,6,9,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|347|林業技術,future_expansion,高考三級,高考三級_林業技術,347,林業技術,8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|348|林業技術,future_expansion,高考三級,高考三級_林業技術,348,林業技術,16,21,2,15,9,110,112,112年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_林業技術|352|林業技術,future_expansion,高考三級,高考三級_林業技術,352,林業技術,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|261|核子工程,future_expansion,高考三級,高考三級_核子工程,261,核子工程,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|267|核子工程,future_expansion,高考三級,高考三級_核子工程,267,核子工程,8,10,1,8,8,105,105,105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|269|核子工程,future_expansion,高考三級,高考三級_核子工程,269,核子工程,16,21,2,13,8,103,104,104年公務人員高等考試三級考試暨普通考試 | 103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|270|核子工程,future_expansion,高考三級,高考三級_核子工程,270,核子工程,8,11,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|359|核子工程,future_expansion,高考三級,高考三級_核子工程,359,核子工程,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|363|核子工程,future_expansion,高考三級,高考三級_核子工程,363,核子工程,8,10,1,8,8,101,101,101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|364|核子工程,future_expansion,高考三級,高考三級_核子工程,364,核子工程,16,21,2,15,8,102,107,107年公務人員高等考試三級考試暨普通考試 | 102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_核子工程|382|核子工程,future_expansion,高考三級,高考三級_核子工程,382,核子工程,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病理|248|植物病理,future_expansion,高考三級,高考三級_植物病理,248,植物病理,6,8,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病理|344|植物病理,future_expansion,高考三級,高考三級_植物病理,344,植物病理,6,9,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|245|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,245,植物病蟲害防治,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|250|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,250,植物病蟲害防治,8,10,1,8,8,105,105,105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|251|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,251,植物病蟲害防治,8,10,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|252|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,252,植物病蟲害防治,8,11,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|253|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,253,植物病蟲害防治,8,11,1,8,8,104,104,104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|344|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,344,植物病蟲害防治,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|346|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,346,植物病蟲害防治,8,10,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|347|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,347,植物病蟲害防治,24,31,3,23,9,101,112,112年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試 | 101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|349|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,349,植物病蟲害防治,8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_植物病蟲害防治|351|植物病蟲害防治,future_expansion,高考三級,高考三級_植物病蟲害防治,351,植物病蟲害防治,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|254|機械工程,future_expansion,高考三級,高考三級_機械工程,254,機械工程,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|260|機械工程,future_expansion,高考三級,高考三級_機械工程,260,機械工程,8,10,1,8,8,105,105,105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|262|機械工程,future_expansion,高考三級,高考三級_機械工程,262,機械工程,8,10,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|263|機械工程,future_expansion,高考三級,高考三級_機械工程,263,機械工程,16,22,2,14,8,104,108,108年公務人員高等考試三級考試暨普通考試 | 104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|279|機械工程,future_expansion,高考三級,高考三級_機械工程,279,機械工程,6,8,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|353|機械工程,future_expansion,高考三級,高考三級_機械工程,353,機械工程,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|356|機械工程,future_expansion,高考三級,高考三級_機械工程,356,機械工程,8,10,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|357|機械工程,future_expansion,高考三級,高考三級_機械工程,357,機械工程,8,10,1,8,8,101,101,101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|358|機械工程,future_expansion,高考三級,高考三級_機械工程,358,機械工程,8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|373|機械工程,future_expansion,高考三級,高考三級_機械工程,373,機械工程,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|376|機械工程,future_expansion,高考三級,高考三級_機械工程,376,機械工程,6,9,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|377|機械工程,future_expansion,高考三級,高考三級_機械工程,377,機械工程,8,11,1,8,8,112,112,112年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|380|機械工程,future_expansion,高考三級,高考三級_機械工程,380,機械工程,8,10,1,8,8,110,110,110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_機械工程|385|機械工程,future_expansion,高考三級,高考三級_機械工程,385,機械工程,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|220|檔案管理,future_expansion,高考三級,高考三級_檔案管理,220,檔案管理,6,8,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|235|檔案管理,future_expansion,高考三級,高考三級_檔案管理,235,檔案管理,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|241|檔案管理,future_expansion,高考三級,高考三級_檔案管理,241,檔案管理,16,21,2,15,12,105,108,108年公務人員高等考試三級考試暨普通考試 | 105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|242|檔案管理,future_expansion,高考三級,高考三級_檔案管理,242,檔案管理,8,11,1,8,8,104,104,104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|316|檔案管理,future_expansion,高考三級,高考三級_檔案管理,316,檔案管理,6,9,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|319|檔案管理,future_expansion,高考三級,高考三級_檔案管理,319,檔案管理,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|321|檔案管理,future_expansion,高考三級,高考三級_檔案管理,321,檔案管理,16,21,2,14,10,110,112,112年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|323|檔案管理,future_expansion,高考三級,高考三級_檔案管理,323,檔案管理,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|334|檔案管理,future_expansion,高考三級,高考三級_檔案管理,334,檔案管理,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|337|檔案管理,future_expansion,高考三級,高考三級_檔案管理,337,檔案管理,8,10,1,8,8,101,101,101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|338|檔案管理,future_expansion,高考三級,高考三級_檔案管理,338,檔案管理,8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_檔案管理|339|檔案管理,future_expansion,高考三級,高考三級_檔案管理,339,檔案管理,8,10,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|273|氣象,future_expansion,高考三級,高考三級_氣象,273,氣象,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|280|氣象,future_expansion,高考三級,高考三級_氣象,280,氣象,8,10,1,8,8,105,105,105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|283|氣象,future_expansion,高考三級,高考三級_氣象,283,氣象,8,11,1,8,8,104,104,104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|284|氣象,future_expansion,高考三級,高考三級_氣象,284,氣象,8,11,1,8,8,108,108,108年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|285|氣象,future_expansion,高考三級,高考三級_氣象,285,氣象,8,10,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|287|氣象,future_expansion,高考三級,高考三級_氣象,287,氣象,6,8,1,6,6,114,114,114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|369|氣象,future_expansion,高考三級,高考三級_氣象,369,氣象,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|373|氣象,future_expansion,高考三級,高考三級_氣象,373,氣象,8,10,1,8,8,101,101,101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|374|氣象,future_expansion,高考三級,高考三級_氣象,374,氣象,8,10,1,8,8,102,102,102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|378|氣象,future_expansion,高考三級,高考三級_氣象,378,氣象,8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|381|氣象,future_expansion,高考三級,高考三級_氣象,381,氣象,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|384|氣象,future_expansion,高考三級,高考三級_氣象,384,氣象,14,20,2,13,8,112,113,112年公務人員高等考試三級考試暨普通考試 | 113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|387|氣象,future_expansion,高考三級,高考三級_氣象,387,氣象,8,10,1,8,8,110,110,110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_氣象|392|氣象,future_expansion,高考三級,高考三級_氣象,392,氣象,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|248|水利工程,future_expansion,高考三級,高考三級_水利工程,248,水利工程,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|254|水利工程,future_expansion,高考三級,高考三級_水利工程,254,水利工程,8,10,1,8,8,105,105,105年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|256|水利工程,future_expansion,高考三級,高考三級_水利工程,256,水利工程,23,30,3,21,11,103,114,108年公務人員高等考試三級考試暨普通考試 | 103年公務人員高等考試三級考試暨普通考試 | 114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|257|水利工程,future_expansion,高考三級,高考三級_水利工程,257,水利工程,8,11,1,8,8,104,104,104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|347|水利工程,future_expansion,高考三級,高考三級_水利工程,347,水利工程,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|350|水利工程,future_expansion,高考三級,高考三級_水利工程,350,水利工程,16,20,2,15,8,102,111,111年公務人員高等考試三級考試暨普通考試 | 102年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|351|水利工程,future_expansion,高考三級,高考三級_水利工程,351,水利工程,8,10,1,8,8,101,101,101年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|352|水利工程,future_expansion,高考三級,高考三級_水利工程,352,水利工程,8,11,1,8,8,107,107,107年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|353|水利工程,future_expansion,高考三級,高考三級_水利工程,353,水利工程,7,10,1,7,7,113,113,113年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|354|水利工程,future_expansion,高考三級,高考三級_水利工程,354,水利工程,8,11,1,8,8,112,112,112年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|356|水利工程,future_expansion,高考三級,高考三級_水利工程,356,水利工程,8,10,1,8,8,110,110,110年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水利工程|359|水利工程,future_expansion,高考三級,高考三級_水利工程,359,水利工程,8,10,1,8,8,109,109,109年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水土保持工程|253|水土保持工程,future_expansion,高考三級,高考三級_水土保持工程,253,水土保持工程,8,10,1,8,8,106,106,106年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水土保持工程|259|水土保持工程,future_expansion,高考三級,高考三級_水土保持工程,259,水土保持工程,14,18,2,13,11,105,114,105年公務人員高等考試三級考試暨普通考試 | 114年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水土保持工程|261|水土保持工程,future_expansion,高考三級,高考三級_水土保持工程,261,水土保持工程,8,10,1,8,8,103,103,103年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水土保持工程|262|水土保持工程,future_expansion,高考三級,高考三級_水土保持工程,262,水土保持工程,16,22,2,15,8,104,108,108年公務人員高等考試三級考試暨普通考試 | 104年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水土保持工程|352|水土保持工程,future_expansion,高考三級,高考三級_水土保持工程,352,水土保持工程,8,11,1,8,8,100,100,100年公務人員高等考試三級考試暨普通考試
高考三級|高考三級_水土保持工程|353|水土保持工程,future_expansion,高考三級,高考三級_水土保持工程,353,水土保持工程,8,10,1,8,8,111,111,111年公務人員高等考試三級考試暨普通考試
