node_id,node_label,category_name,catalog_rows,pdf_url_documents,distinct_exam_codes,distinct_exam_category_pairs,distinct_subject_names,year_min,year_max,top_exam_level
professional_high_other_seed,專技高普考其他類科種子集,園藝技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,土木工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,工業安全技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,工業工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,應用地質技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,林業技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,機械工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,水利工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,水土保持技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,水產養殖技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,測量技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,環境工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,畜牧技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,結構工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,資訊技師,90,90,15,15,11,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,農藝技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,都市計畫技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,電子工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,電機工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,大地工程技師,78,78,13,13,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,大地工程技師第一階段考試,32,65,8,8,8,105,112,大地工程技師高等考試
professional_high_other_seed,專技高普考其他類科種子集,律師（選試勞動社會法）,63,65,9,9,10,104,114,高等考試
professional_high_other_seed,專技高普考其他類科種子集,律師（選試智慧財產法）,63,65,9,9,10,104,114,高等考試
professional_high_other_seed,專技高普考其他類科種子集,律師（選試海商法與海洋法）,63,65,9,9,10,104,114,高等考試
professional_high_other_seed,專技高普考其他類科種子集,律師（選試財稅法）,63,65,9,9,10,104,114,高等考試
professional_high_other_seed,專技高普考其他類科種子集,民間之公證人,56,60,7,7,9,101,113,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業日文及基本設計),27,52,4,4,10,100,105,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及基本設計),27,51,4,4,10,100,105,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業日文及計算機結構),27,49,4,4,10,101,104,專技高考
professional_high_other_seed,專技高普考其他類科種子集,工礦衛生技師,48,48,8,8,6,100,107,專技高考
professional_high_other_seed,專技高普考其他類科種子集,採礦工程技師,42,42,7,7,6,101,113,專技高考
professional_high_other_seed,專技高普考其他類科種子集,漁撈技師,42,42,7,7,6,101,113,專技高考
professional_high_other_seed,專技高普考其他類科種子集,職業衛生技師,42,42,7,7,6,108,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,造船工程技師,42,42,7,7,6,101,113,專技高考
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(臺中港),41,41,8,8,9,100,114,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(高雄港),41,41,8,8,9,100,114,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,冶金工程技師,36,36,6,6,6,101,111,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業英文及計算機結構),20,36,3,3,10,101,103,高等考試
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(麥寮港),36,36,7,7,8,100,114,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,紡織工程技師,36,36,6,6,6,101,111,專技高考
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(基隆港),31,31,6,6,9,100,110,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,礦業安全技師,30,30,5,5,6,101,113,專技高考
professional_high_other_seed,專技高普考其他類科種子集,航空工程技師,30,30,5,5,6,101,109,專技高考
professional_high_other_seed,專技高普考其他類科種子集,牙醫師,12,26,2,2,6,100,100,專技高考
professional_high_other_seed,專技高普考其他類科種子集,大地工程技師考試分階段考試(第一階段考試),12,25,3,3,4,113,115,大地工程技師高等考試
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(臺北港),25,25,5,5,6,104,114,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,一等管輪（加註）,12,24,6,6,2,100,101,專技高考
professional_high_other_seed,專技高普考其他類科種子集,大地工程技師(二),20,20,5,5,4,109,113,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業英文及基本設計),13,20,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業英文及工程力學),13,20,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業英文及物理化學),13,20,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業英文及生物技術),13,20,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業英文及電子學),13,20,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(花蓮港),20,20,4,4,6,104,112,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業日文及基本設計),13,19,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業日文及工程力學),13,19,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業日文及物理化學),13,19,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業日文及生物技術),13,19,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(專業日文及電子學),13,19,2,2,10,101,102,高等考試
professional_high_other_seed,專技高普考其他類科種子集,醫師(ㄧ),6,18,3,3,2,103,105,高考
professional_high_other_seed,專技高普考其他類科種子集,大地工程技師第二階段考試,16,16,4,4,4,105,108,大地工程技師高等考試
professional_high_other_seed,專技高普考其他類科種子集,律師(選試勞動社會法),14,16,2,2,9,105,106,專技高考
professional_high_other_seed,專技高普考其他類科種子集,律師(選試智慧財產法),14,16,2,2,9,105,106,專技高考
professional_high_other_seed,專技高普考其他類科種子集,律師(選試海商法與海洋法),14,16,2,2,9,105,106,專技高考
professional_high_other_seed,專技高普考其他類科種子集,律師(選試財稅法),14,16,2,2,9,105,106,專技高考
professional_high_other_seed,專技高普考其他類科種子集,植物診療師,6,16,1,1,6,114,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(和平港),15,15,3,3,5,106,110,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(安平港),15,15,3,3,5,106,112,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及計算機結,7,14,1,1,7,104,104,專技高考
professional_high_other_seed,專技高普考其他類科種子集,甲種引水人(蘇澳港),10,10,2,2,5,110,112,引水人高等考試
professional_high_other_seed,專技高普考其他類科種子集,大地工程技師（二）,4,4,1,1,4,114,114,專技高考
professional_technical_remaining,其餘專門職業及技術人員考試,不動產經紀人,70,146,14,14,6,100,114,專技普考
professional_technical_remaining,其餘專門職業及技術人員考試,記帳士,70,136,14,14,6,100,114,專技普考
professional_technical_remaining,其餘專門職業及技術人員考試,二等管輪,58,116,12,12,5,100,104,專技普考
professional_technical_remaining,其餘專門職業及技術人員考試,人身保險經紀人,52,114,13,13,4,100,115,保險代理經紀公證人普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,財產保險經紀人,52,112,13,13,4,100,115,保險代理經紀公證人普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,消防設備士,52,111,13,13,4,100,115,消防設備士普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,專責報關人員,52,110,13,13,4,100,115,專責報關人員普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,財產保險代理人,52,109,13,13,4,100,115,保險代理經紀公證人普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,人身保險代理人,52,106,13,13,4,100,115,保險代理經紀公證人普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,牙醫師（二）,44,105,11,11,4,100,105,專技高考
professional_technical_remaining,其餘專門職業及技術人員考試,二等船副,48,96,10,10,5,100,103,專技普考
professional_technical_remaining,其餘專門職業及技術人員考試,海事保險公證人,52,79,13,13,4,100,115,保險代理經紀公證人普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,一般保險公證人,52,75,13,13,4,100,115,保險代理經紀公證人普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,地政士,65,71,13,13,6,100,115,地政士普通考試
professional_technical_remaining,其餘專門職業及技術人員考試,牙醫師（一）,22,54,11,11,2,100,105,專技高考
professional_technical_remaining,其餘專門職業及技術人員考試,藥師（一）,12,31,4,4,3,103,105,專技高考
professional_technical_remaining,其餘專門職業及技術人員考試,牙體技術生,16,28,4,4,4,100,102,相當普考
professional_technical_remaining,其餘專門職業及技術人員考試,護士,12,26,3,3,4,100,101,普考護士
professional_technical_remaining,其餘專門職業及技術人員考試,藥師（二）,9,23,3,3,3,104,105,專技高考
professional_technical_remaining,其餘專門職業及技術人員考試,二等管輪（加註）,4,8,2,2,2,100,101,專技普考
promotion_rank_exam,升官等與升資考試,業務類,117,203,10,29,18,100,114,交通事業郵政人員員級晉高員
promotion_rank_exam,升官等與升資考試,業務類-高公局,75,145,7,18,10,100,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,業務類-公路總局,72,141,6,18,10,102,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,業務類-臺灣港務公司,77,134,7,19,12,102,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,關務類,80,123,8,16,12,100,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,會計,68,122,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,財稅行政,64,118,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,一般民政,68,108,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,一般行政,68,108,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,人事行政,68,108,8,13,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,法制,68,108,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,業務類-航港局,60,105,7,14,11,102,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,司法行政,68,100,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,教育行政,68,100,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,交通行政,60,98,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,外交事務,60,98,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,商業行政,52,96,8,9,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,安全保防,64,95,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,戶政,64,95,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,社會行政,64,95,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,審計,56,91,8,10,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,交通技術,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,原住民族行政,60,90,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,土木工程,68,90,8,13,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,建築工程,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,林業技術,68,90,8,13,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,水利工程,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,水土保持工程,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,經建行政,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,衛生技術,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,資訊處理,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,都市計畫技術,68,90,8,13,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,金融保險,68,90,8,13,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,勞工行政,56,85,8,10,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,文化行政,64,85,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,機械工程,64,85,8,12,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,環保技術,64,85,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,環境工程,64,85,8,12,14,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,社會工作,56,85,8,10,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,衛生行政,64,85,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,警察行政,56,85,8,10,14,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,農業技術,64,85,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,電力工程,64,85,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,電子工程,64,85,8,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,廉政,58,84,7,11,11,102,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,智慧財產行政,48,83,8,8,8,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,獸醫,62,82,7,12,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,化學工程,60,80,8,11,14,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,園藝,60,80,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,地政,60,80,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,情報行政,60,80,8,11,11,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,新聞,60,80,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,氣象,60,80,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,水產技術,60,80,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,海巡行政,52,80,8,9,15,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,物理,60,80,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,矯正,60,80,8,11,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,農業行政,52,80,8,9,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,行政警察人員,42,76,7,7,7,101,113,警察人員警正
promotion_rank_exam,升官等與升資考試,環保行政,56,75,8,10,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,統計,56,75,8,10,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,僑務行政,42,72,7,7,8,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,電信工程,54,72,8,10,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,圖書資訊管理,52,70,8,9,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,海巡技術,52,70,8,9,15,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,消防技術,52,70,8,9,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,航空管制,52,70,8,9,13,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,海岸巡防人員,42,67,7,7,7,101,113,警察人員警正
promotion_rank_exam,升官等與升資考試,消防人員,42,66,7,7,7,101,113,警察人員警正
promotion_rank_exam,升官等與升資考試,移民行政,42,66,7,7,8,102,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,藥事,50,66,7,10,12,100,112,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,測量製圖,48,65,8,8,10,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,環境檢驗,48,65,8,8,8,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,畜牧技術,50,65,5,10,11,100,108,公務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試化學程序工業）,42,63,7,7,7,100,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試機械設計）,42,63,7,7,7,100,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試系統分析）,42,63,7,7,7,100,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試電機機械）,42,63,7,7,7,100,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,商品檢驗,46,62,7,8,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,技藝,46,62,7,8,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,視聽製作,46,62,7,8,12,100,112,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,植物病蟲害防治,46,61,6,9,11,100,112,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,礦冶材料,46,60,5,9,11,100,108,公務薦任
promotion_rank_exam,升官等與升資考試,景觀設計,44,58,6,8,12,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,博物館管理,42,57,7,7,8,100,112,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,檔案管理,42,57,7,7,8,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,衛生檢驗,42,55,5,8,12,100,114,公務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試船舶管理與安全）,36,54,6,6,7,102,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學)-高公局,35,51,7,7,5,100,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試結構學)-高公局,35,51,7,7,5,100,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,原子能,38,50,6,8,11,100,110,公務簡任
promotion_rank_exam,升官等與升資考試,工業工程,38,49,6,8,12,100,112,公務簡任
promotion_rank_exam,升官等與升資考試,醫務管理,36,49,6,6,7,100,110,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,天文,36,48,6,6,8,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,工業安全,34,45,5,6,11,100,108,公務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試船舶通訊）,30,45,5,5,7,104,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-公路總局,30,44,6,6,5,102,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計)-高公局,30,44,6,6,5,100,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試結構學)-公路總局,30,44,6,6,5,102,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,企業管理,32,43,6,6,11,102,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-航港局,30,43,6,6,6,102,112,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-航港局,30,43,6,6,6,102,112,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,結構工程,32,42,6,7,11,100,110,公務簡任
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械概要),20,40,5,5,5,102,114,交通事業郵政人員佐級晉員級
promotion_rank_exam,升官等與升資考試,消防行政,30,40,5,5,7,100,108,公務薦任
promotion_rank_exam,升官等與升資考試,自然保育,30,40,5,5,8,100,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試電路學)-公路總局,25,37,5,5,5,102,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程)-臺灣港務公司,25,36,5,5,6,106,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程)-航港局,25,36,5,5,6,102,112,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學)-臺灣港務公司,25,36,5,5,6,106,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試航海學)-航港局,25,36,5,5,6,104,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類（選試紡織品檢驗及品質管制學）,24,36,4,4,7,108,114,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,技術類（選試輪機管理與安全）,24,36,4,4,6,102,110,關務人員升官等關務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試營建法規與結構學),25,35,5,5,6,100,112,交通事業鐵路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論),25,35,5,5,6,100,112,交通事業鐵路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程),25,35,5,5,6,100,112,交通事業鐵路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理),25,35,5,5,6,100,112,交通事業鐵路人員員級晉高員
promotion_rank_exam,升官等與升資考試,地質,26,34,4,5,11,100,106,公務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理概要),16,33,4,4,4,102,111,交通事業郵政人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試機械設計),21,32,4,4,9,102,111,關務人員升官等薦任
promotion_rank_exam,升官等與升資考試,技術類(選試港埠工程概要)-臺灣港務公司,20,31,5,5,5,106,114,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意),18,31,6,6,4,100,112,交通事業鐵路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),21,31,4,4,10,102,114,關務人員升官等薦任
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學)-公路總局,20,30,4,4,5,106,111,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論概要),20,30,5,5,5,100,112,交通事業鐵路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理概要),20,30,5,5,5,100,112,交通事業鐵路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程概要),20,30,5,5,5,100,112,交通事業鐵路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理概要),20,30,5,5,5,100,112,交通事業鐵路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試營建法規),20,29,4,4,5,102,111,交通事業郵政人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺灣港務公司,20,29,4,4,6,106,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-臺灣港務公司,20,29,4,4,6,108,114,交通事業港務人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試電路學)-高公局,20,29,4,4,5,100,110,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,醫學工程,22,29,4,4,11,100,108,公務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理),20,28,4,4,5,100,109,交通事業鐵路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試交通工程學概要)-公路總局,16,26,4,4,4,106,111,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理概要)-公路總局,16,26,4,4,4,106,111,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試結構學概要)-公路總局,16,26,4,4,4,106,111,交通事業公路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,動物技術,18,25,3,3,7,110,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺灣港務公司,16,25,4,4,5,106,112,交通事業港務人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論大意),15,25,5,5,4,100,112,交通事業鐵路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類（選試系統分析研究）,20,25,5,5,4,100,114,關務人員升官等關務簡任
promotion_rank_exam,升官等與升資考試,消防與災害防救,18,25,3,3,7,110,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,職業安全衛生,18,25,3,3,7,110,114,公務人員升官等公務薦任
promotion_rank_exam,升官等與升資考試,史料編纂,18,24,3,3,7,100,104,公務薦任
promotion_rank_exam,升官等與升資考試,技術類(選試營建法規概要),12,24,3,3,4,102,108,佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試營建法規與結構學概要),16,24,4,4,5,103,112,交通事業鐵路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要),16,24,4,4,5,103,112,交通事業鐵路人員佐級晉員級
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公路總局,15,22,3,3,5,106,110,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公局,15,22,3,3,5,106,110,交通事業公路人員員級晉高員
promotion_rank_exam,升官等與升資考試,業務類-公路,12,22,1,3,10,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試資訊系統與分析),15,21,3,3,5,102,108,交通事業郵政人員員級晉高員
promotion_rank_exam,升官等與升資考試,技術類(選試公路工程大意)-公路總局,12,20,4,4,3,106,111,交通事業公路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試土木施工法大意)-臺灣港務公司,12,20,4,4,4,106,112,交通事業港務人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試機具維修與作業安全)-臺灣港務公司,12,20,4,4,4,106,112,交通事業港務人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試機械原理大意)-公路總局,12,20,4,4,3,106,111,交通事業公路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理大意),12,20,4,4,3,100,109,交通事業鐵路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程大意),12,20,4,4,3,100,109,交通事業鐵路人員士級晉佐級
promotion_rank_exam,升官等與升資考試,業務類-基隆,12,20,1,3,10,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,業務類-臺中,12,20,1,3,10,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,業務類-花蓮,12,20,1,3,10,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,業務類-高雄,12,20,1,3,10,100,100,員晉高員
promotion_rank_exam,升官等與升資考試,消費者保護,12,20,2,2,7,100,102,公務薦任
