node_id,node_label,category_name,subject_name,catalog_rows,pdf_url_documents,distinct_exam_codes,year_min,year_max
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全),資訊管理與資通安全,2,2,2,103,112
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全),運輸學,2,2,2,103,112
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全),國文（作文、公文與測驗）,1,2,1,103,103
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公總,國文（作文、公文與測驗）,1,2,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公總,工程經濟,1,1,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公總,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,3,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公總,資訊管理與資通安全,1,1,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公總,電子資料處理,1,1,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公路總局,國文（作文、公文與測驗）,3,6,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公路總局,工程經濟,3,3,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公路總局,法學知識與英文（包括中華民國憲法、法學緒論、英文）,3,7,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公路總局,資訊管理與資通安全,3,3,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-公路總局,電子資料處理,3,3,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公,國文（作文、公文與測驗）,1,2,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公,工程經濟,1,1,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,3,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公,資訊管理與資通安全,1,1,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公,電子資料處理,1,1,1,111,111
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公局,國文（作文、公文與測驗）,3,6,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公局,工程經濟,3,3,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公局,法學知識與英文（包括中華民國憲法、法學緒論、英文）,3,7,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公局,資訊管理與資通安全,3,3,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全)-高公局,電子資料處理,3,3,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全大意),中華民國憲法大意,2,4,2,103,106
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全大意),國文(包括公文格式用語),2,4,2,103,106
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全大意),資訊管理與資通安全大意,2,2,2,103,106
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要),法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,8,4,103,112
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要),資訊管理與資通安全概要,4,4,4,103,112
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要),運輸學概要,4,4,4,103,112
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要),國文（作文、公文與測驗）,3,6,3,103,109
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要)-公路總局,國文（作文、公文與測驗）,1,2,1,108,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要)-公路總局,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,3,1,108,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要)-公路總局,資訊管理與資通安全概要,1,1,1,108,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊管理與資通安全概要)-公路總局,電子資料處理概要,1,1,1,108,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊系統與分析),國文（作文、公文與測驗）,3,6,3,102,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊系統與分析),工程經濟,3,3,3,102,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊系統與分析),法學知識與英文（包括中華民國憲法、法學緒論、英文）,3,6,3,102,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊系統與分析),資訊系統與分析,3,3,3,102,108
promotion_rank_exam,升官等與升資考試,技術類(選試資訊系統與分析),郵政法規（包括郵政法、郵政儲金匯兌法、簡易人壽保險法及郵件處理規則）,3,3,3,102,108
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程),國文（作文、公文與測驗）,1,2,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程),法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程),海運學,1,1,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程),輪機工程,1,1,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程),電子計算機概論,1,1,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-基隆,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-基隆,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-基隆,海運學,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-基隆,輪機工程,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-基隆,電子計算機概論,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺中,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺中,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺中,海運學,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺中,輪機工程,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺中,電子計算機概論,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺灣港務公司,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,9,4,106,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺灣港務公司,海運學,4,4,4,106,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺灣港務公司,輪機工程,4,4,4,106,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺灣港務公司,電子計算機概論,4,4,4,106,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺灣港務公司,國文（作文、公文與測驗）,3,6,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-臺灣港務公司,國文（作文與測驗）,1,2,1,114,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-航港局,法學知識與英文（包括中華民國憲法、法學緒論、英文）,6,13,6,102,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-航港局,海運學,6,6,6,102,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-航港局,輪機工程,6,6,6,102,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-航港局,電子計算機概論,6,6,6,102,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-航港局,國文（作文、公文與測驗）,5,10,5,102,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-航港局,國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-花蓮,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-花蓮,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-花蓮,海運學,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-花蓮,輪機工程,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程)-花蓮,電子計算機概論,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要),國文（作文、公文與測驗）,1,2,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要),法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,3,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要),海運學概要,1,1,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要),輪機工程概要,1,1,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-基隆,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-基隆,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-基隆,海運學概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-基隆,輪機工程概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺中,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺中,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺中,海運學概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺中,輪機工程概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺灣港務公司,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,9,4,106,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺灣港務公司,海運學概要,4,4,4,106,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺灣港務公司,輪機工程概要,4,4,4,106,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺灣港務公司,國文（作文、公文與測驗）,3,6,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-臺灣港務公司,國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-航港局,國文（作文、公文與測驗）,2,4,2,106,108
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-航港局,法學知識與英文（包括中華民國憲法、法學緒論、英文）,2,5,2,106,108
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-航港局,海運學概要,2,2,2,106,108
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-航港局,輪機工程概要,2,2,2,106,108
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-高雄,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-高雄,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-高雄,海運學概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機工程概要)-高雄,輪機工程概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理安全大意)-臺中,中華民國憲法大意,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理安全大意)-臺中,國文(包括公文格式用語),1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理安全大意)-臺中,輪機管理與安全大意（限船員）,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-臺灣港務公司,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,9,4,108,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-臺灣港務公司,海運學,4,4,4,108,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-臺灣港務公司,輪機管理與安全,4,4,4,108,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-臺灣港務公司,電子計算機概論,4,4,4,108,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-臺灣港務公司,國文（作文、公文與測驗）,2,4,2,108,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-臺灣港務公司,國文（作文與測驗）,2,4,2,112,114
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-高雄,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-高雄,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-高雄,海運學,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-高雄,輪機管理與安全,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全)-高雄,電子計算機概論,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-基隆,中華民國憲法大意,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-基隆,國文(包括公文格式用語),1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-基隆,輪機管理與安全大意（限船員）,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-高雄,中華民國憲法大意,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-高雄,國文(包括公文格式用語),1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全大意)-高雄,輪機管理與安全大意（限船員）,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-基隆,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-基隆,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-基隆,海運學概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-基隆,輪機管理與安全概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-臺灣港務公司,國文（作文、公文與測驗）,1,2,1,110,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-臺灣港務公司,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,110,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-臺灣港務公司,海運學概要,1,1,1,110,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-臺灣港務公司,輪機管理與安全概要,1,1,1,110,110
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-花蓮,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-花蓮,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-花蓮,海運學概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-花蓮,輪機管理與安全概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-高雄,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-高雄,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-高雄,海運學概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機管理與安全概要)-高雄,輪機管理與安全概要,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意),中華民國憲法大意,1,2,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意),國文(包括公文格式用語),1,3,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意),輪機維修大意,1,1,1,102,102
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-基隆,中華民國憲法大意,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-基隆,國文(包括公文格式用語),1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-基隆,輪機維修大意,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-臺中,中華民國憲法大意,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-臺中,國文(包括公文格式用語),1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試輪機維修大意)-臺中,輪機維修大意,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論),採購法,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論),運輸學,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論),運轉理論,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論大意),中華民國憲法大意,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論大意),運轉理論大意,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論大意),國文(包括公文格式用語),4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論大意),國文,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論概要),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論概要),運輸學概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論概要),運轉理論概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論概要),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試運轉理論概要),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛...原理),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛...原理),採購法,1,1,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛...原理),法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛...原理),運輸學,1,1,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛...原理),鐵路動力車與車輛構造及原理,1,1,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理),採購法,4,4,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理),法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理),運輸學,4,4,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理),鐵路動力車與車輛構造及原理,4,4,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理大意),中華民國憲法大意,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理大意),國文(包括公文格式用語),4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理大意),鐵路動力車與車輛構造及原理大意,4,4,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理概要),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理概要),運輸學概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理概要),鐵路動力車與車輛構造及原理概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理概要),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路動力車與車輛構造及原理概要),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程),採購法,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程),運輸學,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程),鐵路工程,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程大意),中華民國憲法大意,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程大意),國文(包括公文格式用語),4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程大意),鐵路工程大意,4,4,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程概要),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程概要),運輸學概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程概要),鐵路工程概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程概要),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試鐵路工程概要),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理),採購法,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理),運輸學,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理),電工原理,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意),中華民國憲法大意,6,12,6,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意),電工原理大意,6,6,6,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意),國文(包括公文格式用語),5,11,5,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意),國文,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-基隆,中華民國憲法大意,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-基隆,國文(包括公文格式用語),1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-基隆,電工原理大意,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-臺灣港務公司,中華民國憲法大意,3,6,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-臺灣港務公司,國文(包括公文格式用語),3,6,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-臺灣港務公司,電工原理大意,3,3,3,106,110
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-高雄,中華民國憲法大意,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-高雄,國文(包括公文格式用語),1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理大意)-高雄,電工原理大意,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理概要),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,10,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理概要),運輸學概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理概要),電工原理概要,5,5,5,100,112
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理概要),國文（作文、公文與測驗）,4,8,4,100,109
promotion_rank_exam,升官等與升資考試,技術類(選試電工原理概要),國文（作文與測驗）,1,2,1,112,112
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),電機機械,4,4,4,102,114
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),國文（作文、公文與測驗）,3,6,3,102,106
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),工程經濟,3,3,3,102,114
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),法學知識與英文（包括中華民國憲法、法學緒論、英文）,3,6,3,102,114
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),郵政法規（包括郵政法、郵政儲金匯兌法、簡易人壽保險法及郵件處理規則）,3,3,3,102,114
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),國文（作文與測驗）,1,2,1,114,114
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),法學知識(包括中華民國憲法、法學緒論),1,2,1,106,106
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),通關實務,1,1,1,106,106
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),關務英文,1,3,1,106,106
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械),關稅法規（包括關稅法、海關緝私條例、懲治走私條例及其相關法規）,1,1,1,106,106
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-基隆,國文（作文、公文與測驗）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-基隆,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-基隆,海運學,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-基隆,電子計算機概論,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-基隆,電機機械,1,1,1,100,100
promotion_rank_exam,升官等與升資考試,技術類(選試電機機械)-臺灣港務公司,國文（作文、公文與測驗）,2,4,2,106,110
